case,reaction_transfer_mode,step_index,driver_lbm_step,requested_phase,selected_phase,report_pass,finite_pass,cap_pass,applied_cell_count,max_applied_velocity_norm,mean_applied_velocity_norm,after_solid_vel_norm_max,wall_velocity_cap_lbm,lbm_population_update_count,apply_to_lbm_solid_vel,apply_to_lbm_populations,modify_bounceback_formula
experimental_48_moving_boundary_scale_0025,engineering,10,10,0.25,0.2,True,True,True,2136,0.0035108916550343544,0.002256270955215192,0.004017085452670029,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,11,11,0.275,0.35,True,True,True,2136,8.847021753355562e-05,5.6855295416562825e-05,0.0040247681616521055,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,12,12,0.3,0.35,True,True,True,2136,8.84702175335556e-05,5.6855295416562825e-05,0.00401894693935625,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,13,13,0.325,0.35,True,True,True,2136,8.84702175335556e-05,5.6855295416562825e-05,0.004013714676972713,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,14,14,0.35,0.35,True,True,True,2136,8.84702175335556e-05,5.685529541656283e-05,0.003940943947278571,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,15,15,0.375,0.35,True,True,True,2136,8.84702175335556e-05,5.685529541656284e-05,0.003852568369939805,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,16,16,0.4,0.35,True,True,True,2136,8.847021753355565e-05,5.685529541656284e-05,0.003785172353634531,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,17,17,0.425,0.35,True,True,True,2136,8.847021753355565e-05,5.685529541656284e-05,0.0037501586717863843,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,18,18,0.45,0.5,True,True,True,2136,0.001371748329078698,0.0008815526700538276,0.0038659914257866924,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,19,19,0.475,0.5,True,True,True,2136,0.001371748329078698,0.0008815526700538276,0.004135630674277419,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,20,20,0.5,0.5,True,True,True,2136,0.001371748329078698,0.0008815526700538276,0.004407172925770773,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,21,21,0.525,0.5,True,True,True,2136,0.001371748329078698,0.0008815526700538276,0.004596217461556795,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,22,22,0.55,0.5,True,True,True,2136,0.001371748329078698,0.0008815526700538275,0.004618431500575068,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,23,23,0.575,0.5,True,True,True,2136,0.001371748329078698,0.0008815526700538275,0.004465334142656307,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,24,24,0.6,0.5,True,True,True,2136,0.001371748329078698,0.0008815526700538275,0.004412460020992036,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,25,25,0.625,0.5,True,True,True,2136,0.001371748329078698,0.0008815526700538276,0.00445473743939879,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,26,26,0.65,0.75,True,True,True,2136,0.001829315527103556,0.0011756077649988158,0.004519640941861539,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,27,27,0.675,0.75,True,True,True,2136,0.001829315527103556,0.0011756077649988158,0.004700650538919568,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,28,28,0.7,0.75,True,True,True,2136,0.001829315527103556,0.0011756077649988158,0.004981078214199571,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,29,29,0.725,0.75,True,True,True,2136,0.001829315527103556,0.0011756077649988158,0.005284585768257257,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,30,30,0.75,0.75,True,True,True,2136,0.001829315527103556,0.0011756077649988158,0.005563519588066031,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,31,31,0.775,0.75,True,True,True,2136,0.001829315527103556,0.0011756077649988158,0.005802579143500059,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,32,32,0.8,0.75,True,True,True,2136,0.001829315527103556,0.0011756077649988158,0.00598240572249067,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,33,33,0.825,0.75,True,True,True,2136,0.001829315527103556,0.0011756077649988158,0.006092472881834331,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,34,34,0.85,0.75,True,True,True,2136,0.001829315527103556,0.0011756077649988158,0.006149584319784972,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,35,35,0.875,0.75,True,True,True,2136,0.001829315527103556,0.0011756077649988158,0.006184750986353304,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,36,36,0.9,1.0,True,True,True,2136,7.340140468314363e-05,4.717133814741242e-05,0.006209260140592408,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,37,37,0.925,1.0,True,True,True,2136,7.340140468314363e-05,4.717133814741243e-05,0.006204061734630765,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,38,38,0.95,1.0,True,True,True,2136,7.340140468314363e-05,4.7171338147412434e-05,0.006155674097387857,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0025,engineering,39,39,0.975,1.0,True,True,True,2136,7.340140468314364e-05,4.7171338147412434e-05,0.006080520828918461,0.01,0,True,False,False
