step,inlet_mean_ux,inlet_max_ux,mid_mean_ux,mid_max_ux,outlet_mean_ux,outlet_max_ux,outlet_to_mid_mean_ux_ratio,outlet_to_inlet_mean_ux_ratio,rho_min,rho_max,mass_total,has_nan,has_inf
131,0.02000000700354576,0.020000005140900612,0.010844732634723186,0.015533331781625748,0.013850599527359009,0.018642639741301537,1.2771729828554272,0.6925297338597663,0.9999998211860657,1.0286304950714111,3903.94482421875,False,False
132,0.02000000700354576,0.020000005140900612,0.011155067011713982,0.015887107700109482,0.013863164000213146,0.018682796508073807,1.2427683299127994,0.6931579572824836,0.9999998807907104,1.0286668539047241,3903.61767578125,False,False
133,0.02000000700354576,0.020000005140900612,0.01145588792860508,0.01623021438717842,0.013874739408493042,0.01872483640909195,1.2111448274426766,0.6937367274938062,0.9999998807907104,1.0287034511566162,3903.28857421875,False,False
134,0.02000000700354576,0.020000005140900612,0.011736467480659485,0.01656206324696541,0.013887010514736176,0.018770260736346245,1.1832359726315067,0.6943502825911099,0.9999998807907104,1.02873957157135,3902.95849609375,False,False
135,0.02000000700354576,0.020000005140900612,0.011988014914095402,0.016874520108103752,0.01390041969716549,0.0188184455037117,1.1595263933832363,0.695020741477796,0.9999998211860657,1.028775691986084,3902.6259765625,False,False
136,0.02000000700354576,0.020000005140900612,0.012204572558403015,0.0171524565666914,0.013914202339947224,0.01886662468314171,1.1400810862783641,0.6957098733755644,0.9999997615814209,1.0288113355636597,3902.292236328125,False,False
137,0.02000000700354576,0.020000005140900612,0.01238357275724411,0.017392786219716072,0.013927096500992775,0.018911611288785934,1.1246428453247257,0.6963545812020799,0.9999998807907104,1.0288474559783936,3901.9560546875,False,False
138,0.02000000700354576,0.020000005140900612,0.012525987811386585,0.017595825716853142,0.013938359916210175,0.018951423466205597,1.112755347210197,0.6969177517657404,0.9999998211860657,1.0288829803466797,3901.6181640625,False,False
139,0.02000000700354576,0.020000005140900612,0.01263592578470707,0.01776493526995182,0.013948068022727966,0.01898639276623726,1.1038421925213384,0.6974031569216521,0.9999998807907104,1.028918743133545,3901.27880859375,False,False
140,0.02000000700354576,0.020000005140900612,0.012719702906906605,0.01790587045252323,0.013957018032670021,0.01901830919086933,1.0972754737134287,0.6978506572620504,0.9999998807907104,1.0289535522460938,3900.93798828125,False,False
141,0.02000000700354576,0.020000005140900612,0.01278456300497055,0.018028276041150093,0.013965852558612823,0.019049182534217834,1.0923996818024202,0.698292383404508,0.9999998807907104,1.0289883613586426,3900.595703125,False,False
142,0.02000000700354576,0.020000005140900612,0.012837466783821583,0.018140502274036407,0.013974843546748161,0.01907986029982567,1.0885982244066998,0.6987419326538531,0.9999998807907104,1.029022455215454,3900.251953125,False,False
143,0.02000000700354576,0.020000005140900612,0.012884135358035564,0.01824243925511837,0.013983620330691338,0.019110223278403282,1.085336341330041,0.6991807716973404,0.9999998807907104,1.0290569067001343,3899.90673828125,False,False
144,0.02000000700354576,0.020000005140900612,0.012928551062941551,0.018333641812205315,0.013991746120154858,0.019139504060149193,1.0822362113153463,0.6995870610282431,0.9999998807907104,1.0290906429290771,3899.56005859375,False,False
145,0.02000000700354576,0.020000005140900612,0.012972930446267128,0.01841745898127556,0.013998915441334248,0.019167490303516388,1.0790866026235684,0.699945526961686,0.9999998211860657,1.029124140739441,3899.211669921875,False,False
146,0.02000000700354576,0.020000005140900612,0.013017927296459675,0.018497461453080177,0.01400524191558361,0.019193850457668304,1.075842689595635,0.7002618505633847,0.9999998211860657,1.0291566848754883,3898.862548828125,False,False
147,0.02000000700354576,0.020000005140900612,0.013063105754554272,0.018580786883831024,0.014010975137352943,0.019218606874346733,1.072560798374323,0.7005485115514692,0.9999998807907104,1.0291889905929565,3898.51171875,False,False
148,0.02000000700354576,0.020000005140900612,0.013107413426041603,0.0186661034822464,0.014016342349350452,0.019241342321038246,1.0693446444210728,0.700816872057371,0.9999998807907104,1.0292202234268188,3898.15966796875,False,False
149,0.02000000700354576,0.020000005140900612,0.01314963586628437,0.018751783296465874,0.014021376147866249,0.019261565059423447,1.0662938723510222,0.7010685618950248,0.9999998807907104,1.0292515754699707,3897.80712890625,False,False
150,0.02000000700354576,0.020000005140900612,0.013188697397708893,0.018836671486496925,0.014026005752384663,0.019278615713119507,1.0634868121867156,0.7013000420398863,0.9999998807907104,1.0292822122573853,3897.452880859375,False,False
151,0.02000000700354576,0.020000005140900612,0.01322389580309391,0.018922219052910805,0.014030179008841515,0.019292615354061127,1.0609716847253865,0.70150870478966,0.9999998807907104,1.0293132066726685,3897.09765625,False,False
152,0.02000000700354576,0.020000005140900612,0.013254964724183083,0.01900702528655529,0.01403394341468811,0.019303951412439346,1.0587688241134143,0.7016969250160793,0.9999998211860657,1.029343605041504,3896.741455078125,False,False
153,0.02000000700354576,0.020000005140900612,0.013282137922942638,0.019084561616182327,0.014037403278052807,0.0193136278539896,1.0568632368894149,0.7018699181237359,0.9999998807907104,1.029374122619629,3896.38427734375,False,False
154,0.02000000700354576,0.020000005140900612,0.013306057080626488,0.01915241964161396,0.01404060423374176,0.01932225003838539,1.0552039682878533,0.7020299658521384,0.9999999403953552,1.0294041633605957,3896.02587890625,False,False
155,0.02000000700354576,0.020000005140900612,0.01332768239080906,0.019210144877433777,0.01404352206736803,0.0193303432315588,1.0537107394645466,0.702175857482364,0.9999998807907104,1.0294337272644043,3895.66650390625,False,False
156,0.02000000700354576,0.020000005140900612,0.013348005712032318,0.019258957356214523,0.014046099968254566,0.01933802105486393,1.052299517342352,0.7023047524815547,0.9999998211860657,1.029462218284607,3895.306396484375,False,False
157,0.02000000700354576,0.020000005140900612,0.013367848470807076,0.019301462918519974,0.014048335142433643,0.019345711916685104,1.0509047265992448,0.7024165111513732,0.9999998211860657,1.029489517211914,3894.9453125,False,False
158,0.02000000700354576,0.020000005140900612,0.013387596234679222,0.01934048719704151,0.014050272293388844,0.019353799521923065,1.0494992564081838,0.702513368665216,0.9999998211860657,1.0295138359069824,3894.583740234375,False,False
159,0.02000000700354576,0.020000005140900612,0.013407235033810139,0.01938025653362274,0.014051998034119606,0.01936309225857258,1.0480906763164453,0.7025996556715383,0.9999998211860657,1.0295342206954956,3894.22119140625,False,False
160,0.02000000700354576,0.020000005140900612,0.013426314108073711,0.019427120685577393,0.014053558930754662,0.019373983144760132,1.0467175739843422,0.7026777004759616,0.9999998211860657,1.029547929763794,3893.8583984375,False,False
