sample_index,phase,region_id,displacement_model,point_count,displacement_norm_min,displacement_norm_max,displacement_norm_mean,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,mantle_radius_scale,mantle_radius_rate,volume_scale,volume_rate,aperture_scale,aperture_rate,diagnostic_only,apply_to_driver,apply_to_lbm,apply_to_mpm,apply_to_projection,update_dynamic_solid,driver_integration_enabled,finite_pass,bounds_pass,scope_note
41,0.5125000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.8734375,0.2594446973145281,0.6625000000000001,0.6918525261720525,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
42,0.525,mantle_outer,radial_scale_proxy,648,0.003480719465888536,0.021350749564530553,0.016150332896684716,0.3765030522266005,0.3792176271822848,0.40660660285604094,0.6234969477733995,0.7773626835663827,0.5933933971439591,0.8767637687756031,0.2722462448793834,0.6713700500682749,0.7259899863450094,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
42,0.525,mantle_cavity_proxy,volume_scale_proxy,100,0.0030255707821381862,0.013214087957997726,0.008621927346288548,0.4315914027955978,0.5260192190546187,0.45895484167735867,0.5684085972044022,0.690199852345184,0.5410451583226413,0.8767637687756031,0.2722462448793834,0.6713700500682749,0.7259899863450094,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
42,0.525,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.8767637687756031,0.2722462448793834,0.6713700500682749,0.7259899863450094,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
43,0.5375,mantle_outer,radial_scale_proxy,648,0.0033824325294469814,0.020747857034410247,0.015694287312292537,0.3760193982587753,0.3786573203101535,0.40615532179201386,0.6239806017412247,0.7779136632773112,0.5938446782079861,0.8802436561219845,0.28402366863905115,0.6806497496586253,0.7573964497041459,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
43,0.5375,mantle_cavity_proxy,volume_scale_proxy,100,0.002927875651464203,0.01278740745942358,0.008343526879265933,0.43127766191523204,0.5256835916104386,0.4587665971491392,0.5687223380847679,0.6906172030138817,0.5412334028508607,0.8802436561219845,0.28402366863905115,0.6806497496586253,0.7573964497041459,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
43,0.5375,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.8802436561219845,0.28402366863905115,0.6806497496586253,0.7573964497041459,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
44,0.55,mantle_outer,radial_scale_proxy,648,0.0032801683166074234,0.02012056787216979,0.015219787400144433,0.3755161727631288,0.3780743400759371,0.40568577920117765,0.6244838272368712,0.7784869389176825,0.5943142207988223,0.8838643604915795,0.2947769685935384,0.6903049613108785,0.7860719162494334,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
44,0.55,mantle_cavity_proxy,volume_scale_proxy,100,0.0028271652573848174,0.012347557890044429,0.008056533857686413,0.4309542377334692,0.525337605357756,0.4585725426400815,0.5690457622665308,0.69104743479743,0.5414274573599185,0.8838643604915795,0.2947769685935384,0.6903049613108785,0.7860719162494334,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
44,0.55,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.8838643604915795,0.2947769685935384,0.6903049613108785,0.7860719162494334,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
45,0.5625,mantle_outer,radial_scale_proxy,648,0.0031742883979515,0.019471099953456493,0.014728510826400063,0.374995154969463,0.3774707476943707,0.40519963522233304,0.625004845030537,0.7790804835848201,0.594800364777667,0.887613080336823,0.304506144742831,0.7003015475648612,0.8120163859808791,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
45,0.5625,mantle_cavity_proxy,volume_scale_proxy,100,0.0027238787444936463,0.011896457200456774,0.007762199705844215,0.43062254053156335,0.5249827689590452,0.45837352431893796,0.5693774594684367,0.6914886716832932,0.541626475681062,0.887613080336823,0.304506144742831,0.7003015475648612,0.8120163859808791,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
45,0.5625,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.887613080336823,0.304506144742831,0.7003015475648612,0.8120163859808791,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
46,0.5750000000000001,mantle_outer,radial_scale_proxy,648,0.0030651543440608467,0.018801671153917624,0.014222135257219036,0.3744581241075798,0.3768486043801893,0.4046985499942809,0.6255418758924202,0.7796922703760473,0.5953014500057191,0.8914770141101502,0.313211197086936,0.7106053709604006,0.8352298588984972,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
46,0.5750000000000001,mantle_cavity_proxy,volume_scale_proxy,100,0.002618441422402972,0.01143596291739879,0.007461736422677996,0.43028393616072186,0.5246205435472938,0.4581703616964331,0.5697160638392781,0.6919390967615613,0.5418296383035669,0.8914770141101502,0.313211197086936,0.7106053709604006,0.8352298588984972,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
46,0.5750000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.8914770141101502,0.313211197086936,0.7106053709604006,0.8352298588984972,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
47,0.5875,mantle_outer,radial_scale_proxy,648,0.0029531277255170994,0.01811449934920048,0.013702338358760986,0.37390685940728113,0.3762099713481279,0.4041841836558221,0.6260931405927188,0.7803202723886874,0.5958158163441779,0.8954433602639964,0.32089212562585345,0.7211822940373236,0.8557123350022771,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
47,0.5875,mantle_cavity_proxy,volume_scale_proxy,100,0.0025112643465774356,0.010967870313054311,0.007156315387278396,0.429939744695983,0.5242523412859748,0.4579638468175898,0.5700602553040169,0.6923969540156155,0.5420361531824102,0.8954433602639964,0.32089212562585345,0.7211822940373236,0.8557123350022771,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
47,0.5875,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.8954433602639964,0.32089212562585345,0.7211822940373236,0.8557123350022771,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
48,0.6000000000000001,mantle_outer,radial_scale_proxy,648,0.002838570112901897,0.01741180241495234,0.013170797797185543,0.37334314009836894,0.37555690981292145,0.4036581963457575,0.626656859901631,0.7809624627200639,0.5963418036542425,0.8994993172507966,0.3275489303595762,0.7319981793354575,0.8734638142922151,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
48,0.6000000000000001,mantle_cavity_proxy,volume_scale_proxy,100,0.0024027441081370072,0.010493911487023708,0.006847066759892442,0.42959123976118313,0.5238795246469232,0.4577547438567099,0.5704087602388169,0.6928605492200838,0.5422452561432901,0.8994993172507966,0.3275489303595762,0.7319981793354575,0.8734638142922151,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
48,0.6000000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.8994993172507966,0.3275489303595762,0.7319981793354575,0.8734638142922151,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
49,0.6125,mantle_outer,radial_scale_proxy,648,0.0027218430767968764,0.0166957982268205,0.012629191238652339,0.3727687454106452,0.374891480989305,0.40312224820288783,0.6272312545893548,0.7816168144675001,0.5968777517971122,0.9036320835229859,0.3331816112881185,0.743018889394629,0.8884842967683184,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
49,0.6125,mantle_cavity_proxy,volume_scale_proxy,100,0.0022932628072181937,0.010015755249979788,0.006535079406011371,0.42923964844340823,0.5235034063188203,0.4575437890660449,0.5707603515565918,0.6933282500546407,0.5424562109339551,0.9036320835229859,0.3331816112881185,0.743018889394629,0.8884842967683184,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
49,0.6125,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9036320835229859,0.3331816112881185,0.743018889394629,0.8884842967683184,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
50,0.625,mantle_outer,radial_scale_proxy,648,0.002603308187783669,0.015968704660452214,0.012079196349320979,0.3721854545739117,0.3742157460920136,0.402577999366014,0.6278145454260883,0.7822813007283195,0.597422000633986,0.9078288575329996,0.33779016841147325,0.7542102867546654,0.9007737824305906,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
50,0.625,mantle_cavity_proxy,volume_scale_proxy,100,0.0021831881854294027,0.009535007702162552,0.006221401273826858,0.42888615171836475,0.5231252496622378,0.45733169103101884,0.5711138482816353,0.6937984855381625,0.5426683089689811,0.9078288575329996,0.33779016841147325,0.7542102867546654,0.9007737824305906,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
50,0.625,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9078288575329996,0.33779016841147325,0.7542102867546654,0.9007737824305906,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
51,0.6375000000000001,mantle_outer,radial_scale_proxy,648,0.0024833270164439183,0.015232739591494805,0.011522490795351122,0.37159504681797056,0.3735317663357821,0.4020271099739368,0.6284049531820294,0.7829538945998453,0.5979728900260631,0.9120768377332726,0.3413746017296333,0.7655382339553938,0.9103322712790174,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
51,0.6375000000000001,mantle_cavity_proxy,volume_scale_proxy,100,0.0020728738943527757,0.009053213406052729,0.005907040159376964,0.42853188531265407,0.5227462696320648,0.45711913118759245,0.5714681146873459,0.694269744881695,0.5428808688124076,0.9120768377332726,0.3413746017296333,0.7655382339553938,0.9103322712790174,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
51,0.6375000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9120768377332726,0.3413746017296333,0.7655382339553938,0.9103322712790174,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
52,0.65,mantle_outer,radial_scale_proxy,648,0.002362261133359255,0.014490120895595525,0.010960752242902369,0.3709993013726236,0.37284160293534563,0.40147124016545715,0.6290006986273764,0.783632569179401,0.5985287598345429,0.9163632225762404,0.3439349112426058,0.7769685935366408,0.917159763313613,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
52,0.65,mantle_cavity_proxy,volume_scale_proxy,100,0.0019626598787835783,0.00857185706015813,0.005592964798658156,0.428177940934518,0.52236763409411,0.4569067645607108,0.571822059065482,0.6947405758512668,0.5430932354392892,0.9163632225762404,0.3439349112426058,0.7769685935366408,0.917159763313613,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
52,0.65,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9163632225762404,0.3439349112426058,0.7769685935366408,0.917159763313613,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
53,0.6625000000000001,mantle_outer,radial_scale_proxy,648,0.00224047210911132,0.013743066448401684,0.01039565835813437,0.37039999746767277,0.3721473171054392,0.4009120500793758,0.6296000025323272,0.78431529756431,0.5990879499206242,0.9206752105143378,0.3454710969503907,0.7884672280382341,0.9212562585343633,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
53,0.6625000000000001,mantle_cavity_proxy,volume_scale_proxy,100,0.0018528728553367313,0.00809236558931303,0.00528010623150375,0.4278253678108493,0.5219904654693341,0.4566952206865096,0.5721746321891508,0.6952095827232959,0.5433047793134904,0.9206752105143378,0.3454710969503907,0.7884672280382341,0.9212562585343633,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
53,0.6625000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9206752105143378,0.3454710969503907,0.7884672280382341,0.9212562585343633,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
54,0.675,mantle_outer,radial_scale_proxy,648,0.002118321514281748,0.012993794125560558,0.009828886807206736,0.36979891433292006,0.3714509700607977,0.40035119985449363,0.63020108566708,0.7850000528518956,0.5996488001455064,0.925,0.3459831588529809,0.8,0.922621756941286,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
54,0.675,mantle_cavity_proxy,volume_scale_proxy,100,0.001743826869086632,0.007616110575785598,0.004969359387832716,0.4274751744748003,0.5216158426461623,0.4564851046848802,0.5725248255251997,0.6956754239066416,0.5435148953151198,0.925,0.3459831588529809,0.8,0.922621756941286,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
54,0.675,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.925,0.3459831588529809,0.8,0.922621756941286,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
55,0.6875,mantle_outer,radial_scale_proxy,648,0.0019961709194521787,0.012244521802719446,0.009262115256279117,0.3691978311981673,0.37075462301615625,0.3997903496296114,0.6308021688018327,0.785684808139481,0.6002096503703885,0.9293247894856622,0.3454710969503836,0.8115327719617661,0.9212562585343633,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
55,0.6875,mantle_cavity_proxy,volume_scale_proxy,100,0.0016358239129621614,0.007144410964466658,0.004661584852731113,0.42712833075492573,0.5212448031083894,0.45627699845295544,0.5728716692450743,0.6961368092965675,0.5437230015470446,0.9293247894856622,0.3454710969503836,0.8115327719617661,0.9212562585343633,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
55,0.6875,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9293247894856622,0.3454710969503836,0.8115327719617661,0.9212562585343633,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
56,0.7000000000000001,mantle_outer,radial_scale_proxy,648,0.0018743818952042409,0.011497467355525589,0.0086970213715111,0.36859852729321646,0.37006033718624975,0.39923115954353006,0.6314014727067836,0.7863675365243901,0.6007688404564699,0.9336367774237597,0.3439349112426058,0.8230314064633591,0.9171597633136059,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
56,0.7000000000000001,mantle_cavity_proxy,volume_scale_proxy,100,0.0015291545966335004,0.006678535984212425,0.004357610772569607,0.42678576992326417,0.520878345233111,0.4560714619539585,0.5732142300767359,0.6965924974172771,0.5439285380460415,0.9336367774237597,0.3439349112426058,0.8230314064633591,0.9171597633136059,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
56,0.7000000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9336367774237597,0.3439349112426058,0.8230314064633591,0.9171597633136059,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
57,0.7125,mantle_outer,radial_scale_proxy,648,0.0017533160121195812,0.01075484865962633,0.008135282819062365,0.3680027818478695,0.3693701737858133,0.3986752897350504,0.6319972181521305,0.7870462111039457,0.6013247102649496,0.9379231622667273,0.3413746017296333,0.8344617660446063,0.9103322712790174,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
57,0.7125,mantle_cavity_proxy,volume_scale_proxy,100,0.0014240988535581553,0.006219708235846427,0.004058234869862792,0.42644839096596554,0.5205174307197513,0.45586903457957934,0.5735516090340345,0.697041292401434,0.5441309654204207,0.9379231622667273,0.3413746017296333,0.8344617660446063,0.9103322712790174,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
57,0.7125,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9379231622667273,0.3413746017296333,0.8344617660446063,0.9103322712790174,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
58,0.7250000000000001,mantle_outer,radial_scale_proxy,648,0.0016333348407798272,0.010018883590668902,0.007578577265092491,0.36741237409192834,0.36868619402958186,0.3981244003429732,0.6325876259080717,0.7877188049754715,0.6018755996570267,0.9421711424670005,0.33779016841146614,0.8457897132453347,0.9007737824305835,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
58,0.7250000000000001,mantle_cavity_proxy,volume_scale_proxy,100,0.0013209266766714394,0.005769106905265193,0.0037642265397562157,0.42611706094590845,0.520162987117495,0.4556702365675451,0.5738829390540916,0.6974820408473147,0.5443297634324549,0.9421711424670005,0.33779016841146614,0.8457897132453347,0.9007737824305835,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
58,0.7250000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9421711424670005,0.33779016841146614,0.8457897132453347,0.9007737824305835,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
59,0.7375,mantle_outer,radial_scale_proxy,648,0.0015147999517666224,0.009291790024300632,0.007028582375761145,0.3668290832551949,0.3680104591322904,0.3975801515060994,0.6331709167448051,0.7883832912362909,0.6024198484939006,0.9463679164770141,0.3331816112881185,0.856981110605371,0.8884842967683184,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
59,0.7375,mantle_cavity_proxy,volume_scale_proxy,100,0.0012198988748948886,0.005327871067465671,0.0034763290058379757,0.42579261743217217,0.5198159104242405,0.4554755704593033,0.5742073825678279,0.6979136285870273,0.5445244295406967,0.9463679164770141,0.3331816112881185,0.856981110605371,0.8884842967683184,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
59,0.7375,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9463679164770141,0.3331816112881185,0.856981110605371,0.8884842967683184,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
60,0.75,mantle_outer,radial_scale_proxy,648,0.001398072915661602,0.008575785836168793,0.006486975817227943,0.3662546885674711,0.36734503030867394,0.39704420336322976,0.6337453114325289,0.7890376429837271,0.6029557966367702,0.9505006827492034,0.3275489303595833,0.8680018206645426,0.8734638142922151,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
60,0.75,mantle_cavity_proxy,volume_scale_proxy,100,0.0011212678441865642,0.0048971030540838414,0.0031952615173901433,0.4254758709762093,0.5194770677355096,0.4552855225857256,0.5745241290237907,0.6983349773926073,0.5447144774142744,0.9505006827492034,0.3275489303595833,0.8680018206645426,0.8734638142922151,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
60,0.75,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9505006827492034,0.3275489303595833,0.8680018206645426,0.8734638142922151,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
61,0.7625000000000001,mantle_outer,radial_scale_proxy,648,0.0012835153030463966,0.007873088901920636,0.0059554352556524855,0.36569096925855893,0.3666919687734675,0.39651821605316506,0.6343090307414411,0.7896798333151036,0.6034817839468349,0.9545566397360037,0.32089212562585345,0.8788177059626764,0.8557123350022735,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
61,0.7625000000000001,mantle_cavity_proxy,volume_scale_proxy,100,0.0010252783482700757,0.0044778718632048934,0.0029217215742214876,0.4251676076191009,0.5191472999266094,0.45510056457146053,0.5748323923808991,0.6987450416407672,0.5448994354285395,0.9545566397360037,0.32089212562585345,0.8788177059626764,0.8557123350022735,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
61,0.7625000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9545566397360037,0.32089212562585345,0.8788177059626764,0.8557123350022735,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
62,0.775,mantle_outer,radial_scale_proxy,648,0.0011714886845026532,0.0071859170972035065,0.00543563835719445,0.3651397045582603,0.36605333574140614,0.3960038497147063,0.6348602954417397,0.7903078353277437,0.6039961502852937,0.9585229858898497,0.313211197086936,0.8893946290395994,0.8352298588985008,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
62,0.775,mantle_cavity_proxy,volume_scale_proxy,100,0.0009321683054590641,0.004071216595795107,0.002656387168870368,0.4248685914183866,0.5188274243557333,0.45492115485103196,0.5751314085816134,0.6991428049516054,0.545078845148968,0.9585229858898497,0.313211197086936,0.8893946290395994,0.8352298588985008,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
62,0.775,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9585229858898497,0.313211197086936,0.8893946290395994,0.8352298588985008,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
63,0.7875000000000001,mantle_outer,radial_scale_proxy,648,0.0010623546306119962,0.00651648829766462,0.004929262788013408,0.36460267369637706,0.3654311924272247,0.39550276448665417,0.6353973263036229,0.7909196221189709,0.6044972355133458,0.9623869196631771,0.3045061447428381,0.8996984524351389,0.8120163859808827,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
63,0.7875000000000001,mantle_cavity_proxy,volume_scale_proxy,100,0.0008421695791504581,0.003678149908157003,0.0023999190392624617,0.4245795669866768,0.5185182375796674,0.4547477401920061,0.5754204330133231,0.6995272768116431,0.5452522598079939,0.9623869196631771,0.3045061447428381,0.8996984524351389,0.8120163859808827,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
63,0.7875000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9623869196631771,0.3045061447428381,0.8996984524351389,0.8120163859808827,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
64,0.8,mantle_outer,radial_scale_proxy,648,0.0009564747119560727,0.005867020378951324,0.004437986214269036,0.3640816559027113,0.3648276000456583,0.39501662050780956,0.6359183440972888,0.7915131667861085,0.6049833794921904,0.9661356395084206,0.2947769685935384,0.9096950386891216,0.7860719162494334,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
64,0.8,mantle_cavity_proxy,volume_scale_proxy,100,0.0007555087706047877,0.0032996614743731434,0.002152962927885899,0.4243012620376097,0.5182205180773534,0.45458075722256586,0.5756987379623902,0.69989748918709,0.5454192427774341,0.9661356395084206,0.2947769685935384,0.9096950386891216,0.7860719162494334,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
64,0.8,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9661356395084206,0.2947769685935384,0.9096950386891216,0.7860719162494334,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
